osm_id,rooms,name,opening_ho,addrcity,addrhousen,source,man_made,shop,addrstreet,amenity,addrfull,beds,tourism
30088443,,Rubis,,,"Ngong Rd, Nairobi",,,,Ngong Road,fuel,,,
30088444,,Shell,,,"Karen/Ngong Road, P.O. Box 72876 Ngong Rd, Nairobi",,,,Ngong Road,fuel,,,
30092033,,Total,,Nairobi,,,,,Ngong Road,fuel,,,
30092041,,Total,,Nairobi,,,,,Ngong Road,fuel,,,
30092080,,Rubis,,Nairobi,,,,,Ngong Road,fuel,,,
30092081,,Total,,Nairobi,,,,,Ngong Road,fuel,,,
30092149,,Total Karen Service Station,,Nairobi,"Langata Rd, Nairobi",,,,Langata Road,fuel,,,
30092217,,National Oil,,,,,,,,fuel,,,
30092222,,OLA Energy,,Nairobi,,,,,Popo Rd/Mombasa Rd,fuel,,,
30092268,,Shell,,Nairobi,,,,,Langata Road,fuel,,,
30092293,,OLA Energy,,Nairobi,,,,,Langata Road,fuel,,,
30209215,,Rubis,24/7,,,,,,,fuel,,,
30209216,,Shell,,Nairobi,,,,,Argwings Kodhek Road,fuel,,,
30210336,,Lexo,,Nairobi,,,,,Argwings Kodhek Road,fuel,,,
30210342,,Shell,,Nairobi,,,,,Argwings Kodhek Road,fuel,,,
30215040,,Rubis,,Nairobi,,,,,Uhuru Highway,fuel,,,
30215041,,Shell,,Nairobi,,,,,Haile Selassie Avenue,fuel,,,
30215045,,National Oil,,Nairobi,,,,,Haile Selassie Avenue,fuel,,,
30317859,,OLA Energy,,Nairobi,,,,,Ring Road Parklands,fuel,,,
30324284,,Total,,Nairobi,,,,,Parklands Road,fuel,,,
30402252,,Shell,,Nairobi,,,,,Parklands Road,fuel,,,
30402256,,Rubis,,Nairobi,,,,,Ojijo Road,fuel,,,
30694189,,Total,,Nairobi,,,,,Dennis Pritt Road,fuel,,,
30695755,,OLA Energy,,,,,,,Peponi Road,fuel,,,
30695844,,Shell Express,,Nairobi,,,,,Mombasa Road,fuel,,,
30695847,,Total,,,,,,,,fuel,,,
30695851,,Rubis,,Nairobi,,,,,Mombasa Road,fuel,,,
30695859,,Total Airport View,,Nairobi,,,,,Mombasa Road,fuel,,,
272712912,,Rubis,,Nairobi,,,,,United Nations Avenue,fuel,,,
272712980,,Kobil Limuru Road,,Nairobi,,,,,Limuru Road,fuel,,,
291526914,,Oilibya Parklands,,Nairobi,,,,,Limuru Road,fuel,,,
291685008,,Total Muthaiga Station,,Nairobi,,,,,Limuru Road,fuel,,,
291685032,,Rubis,,Nairobi,,,,,Limuru Road,fuel,,,
294006816,,,,,,,,,,fuel,,,
295541872,,United Nations Petrol Station,,,,,,,,fuel,,,
295829498,,Shell,,,,,,,,fuel,,,
297300621,,Total,,Narok,,,,,Kaplong-Narok-Maai Road,fuel,,,
297479797,,Engen,,,,,,,,fuel,,,
297488372,,Rubis,,Kyumvi,,,,,Mombasa Road,fuel,,,
299077773,,Total,,Voi,,,,,,fuel,,,
344709809,,OLA,,Makindu,,,,,Mombasa Road,fuel,,,
344711386,,Shell,,Voi,,,,,Mombasa Road,fuel,,,
344711462,,Total voi,,Voi,,,,,Mombasa Road,fuel,,,
344967138,,Star,,,,,,,,fuel,,,
344968330,,Kenol Petrol,,,,,,,,fuel,,,
344969170,,OLA Energy,,Mombasa,,,,,Nyerere Road,fuel,,,
344969183,,Shell,,Mombasa,,,,,Nyerere Road,fuel,,,
344969489,,National Oil,,,,,,,,fuel,,,
344969776,,National Oil,,Mombasa,,,,,Abdel Nasser Road,fuel,,,
344969924,,Total,,Mombasa,,,,,Abdel Nasser Road,fuel,,,
344970201,,OLA Energy,,Mombasa,,,,,Maalim Juma Mohamed Road,fuel,,,
344970238,,National Oil,,Mombasa,,,,,Sheikh Abdullas F.Road,fuel,,,
344970358,,Petro,,,,,,,Sheikh Abdullas F.Road,fuel,,,
344970475,,Petro,,Mombasa,,,,,Sheikh Abdullas F.Road,fuel,,,
344970554,,Engen,,Mombasa,,,,,Nyali road,fuel,,,
344971084,,Shell,,Mombasa,,,,,Nyali  Road,fuel,,,
344971195,,Makaburin National Oil,,Mombasa,,,,,Nyali  Road,fuel,,,
344971199,,Total,,Mombasa,,,,,Nyali Road,fuel,,,
344971215,,Petro,,,,,,,,fuel,,,
344971797,,Rubis,,Mombasa,,,,,Links Road,fuel,,,
344972166,,Total,,Mombasa,,,,,Malindi Road,fuel,,,
346562706,,Shell Links Road Filling Station,,Mombasa,,,,,Nyali Road,fuel,,,
371006260,,Rubis,,Mai Maihu,,,,,Kamandura-Maai Mahiu-Narok Road,fuel,,,
408800024,,OLA Energy,,Kisumu,,,,,Paul Mbuya Road,fuel,,,
415580247,,Rubis,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
415582752,,,,,,,,,,fuel,,,
415582755,,Shell,,Naivasha,,,,,Moi Avenue,fuel,,,
490741522,,Shell,,Nairobi,,,,,Mbagathi Road,fuel,,,
496772872,,Total Mbagathi Station,,Nairobi,"Mbagathi Way, Nairobi",,,,Mbagathi Way,fuel,,,
506899285,,Skyline Petrol Station,,Sagana,,,,,A2,fuel,,,
514363900,,Delta,,,,,,,,fuel,,,
521103963,,Juanco Petrol Station,,Ngong,,,,,Ngong Road,fuel,,,
521104981,,Total,,Nairobi,,,,,Argwings Kodhek Road,fuel,,,
521104991,,Total,,Nairobi,"Spring Valley,",,,,Lower Kabete Road,fuel,,,
558923017,,Rubis,,Nairobi,,,,,Naivasha Road,fuel,,,
558923029,,Shell Petrol Station,,,,,,,,fuel,,,
575635555,,Total,,Nairobi,,,,,Waiyaki Way,fuel,,,
575635656,,Rubis,,Limuru,,,,,Eldoret-Malaba Road,fuel,,,
575635685,,National Oil,,,,,,,Kiajbe Road,fuel,,,
582803761,,Shell,,Nairobi,"Madaraka, Langata Rd, Nairobi",,,,Langata Road,fuel,,,
582803762,,Total,,,"Langata Rd, Nairobi",,,,,fuel,,,
582803763,,Shell,,Nairobi,,,,,Nairobi - Mombasa Road,fuel,,,
582803840,,Shell,,Machakos,,,,,Machakos-Kitui Road,fuel,,,
610893023,,Total,24/7,Nairobi,,,,,Mombasa Road,fuel,,,
610963789,,Mara Serena Filling Station,24/7,,,,,,,fuel,,,
611049764,,OLA Energy,,Embu,,,,,Embu - Siakago Road,fuel,,,
611250509,,Filling Station,,,,,,,,fuel,,,
612007510,,kerosene pump,,,,,,,,fuel,,,
612008462,,kerosene pump,06:00-22:00,,,,,,,fuel,,,
612008520,,kerosene Pump,,,,,,,,fuel,,,
612008530,,kerosene Pump,,,,,,,,fuel,,,
612008574,,kerosene pump,,,,,,,,fuel,,,
612008812,,kerosene pump,06:00-22:00,,,,,,,fuel,,,
612008868,,Community kerosine pumb,,,,,,,,fuel,,,
612008954,,kerosene pump,,,,,,,,fuel,,,
612008960,,kerosene pump,,,,,,,,fuel,,,
612008982,,kerosene pump,,,,,,,,fuel,,,
612009002,,kerosene pump,07:00-22:00,,,,,,,fuel,,,
612009109,,kerosene pump,,,,,,,,fuel,,,
612010580,,kerosene pump,,,,,,,,fuel,,,
612932092,,Total Survey Service Station,,Nairobi,,,,,Thika Road,fuel,,,
612932110,,Kareme Petrol Station,,Juja,,,,,Thika Road,fuel,,,
612947282,,Shell Makupa,,Mombasa,,,,,Mwangeka road,fuel,,,
612947302,,Shell,,Mombasa,,,,,Airport Road,fuel,,,
612947309,,Solidarity Petrol Station,,Kilifi,,,,,,fuel,,,
612947324,,Savannah Petro Station,,Nyeri,,,,,Kiganjo,fuel,,,
642955405,,Total,,Nairobi,"Aerodrome Rd, Nairobi",,,,Langata Road,fuel,,,
653576218,,OLA Energy,,Nyahururu,,,,,Nyeri-Nyahururu Road,fuel,,,
672063360,,Lexo,,Juja,,,,,Thika Road,fuel,,,
672063362,,Huhi,,Makuyu,,,,,Embu-Nairobi Highway,fuel,,,
672063364,,Rubis,,Sagana,,,,,A2,fuel,,,
677332414,,Rubis,,Banana,,,,,Limuru Road,fuel,,,
685167543,,Engen Athi River,,Athi River,,,,,Nairobi - Mombasa Road,fuel,,,
687062880,,Kilaguni Serena Fuel Station,,,,,,,,fuel,,,
703562827,,Total Kangundo Road Service Station,,Nairobi,,,,,Kangundo Road,fuel,,,
703562828,,Total,,Nairobi,,,,,Outer Ring Road,fuel,,,
703562830,,Shell,,Nairobi,,,,,Thika Road,fuel,,,
703562919,,Shell,,Nairobi,,,,,Outer Ring Road,fuel,,,
709781367,,Midax Petrol Station,,Nairobi,,,,,Kangundo Road,fuel,,,
711491743,,Shell - Ruiru,,Ruiru,,,,,Ruiru Road,fuel,,,
711491748,,Rubis,,Ruiru,,,,,Thika Road,fuel,,,
711491830,,Total,,Karatina,,,,,A2,fuel,,,
711491842,,National Oil Petrol Station,,Naru Moru,,,,,Nyeri-Nanyuki Road,fuel,,,
711491845,,Total,,Naro Moru,,,,,Nyeri-Nanyuki Road,fuel,,,
712868923,,Shell,,Nairobi,,,,,Outer Ring Road,fuel,,,
720900808,,Rubis South C,,,,,,,,fuel,,,
734051667,,Bee-p Petrol Station,,Nairobi,,,,,Kangundo Road,fuel,,,
762026098,,Rubis,,Nairobi,,,,,Langata Road,fuel,,,
780985714,,National oil,,Kiboko,,,,,Syengoni Road,fuel,,,
780985917,,Total,,Mariakani,,,,,Mombasa Road,fuel,,,
812840504,,Shell,,Nairobi,,,,,Limuru Road,fuel,,,
818583425,,Total,,Nairobi,,,,,Rabai Road,fuel,,,
833388749,,KINANGO FILLING STATION,6:00 -18:00,,,,,,,fuel,,,
900302335,,Shell,,Nairobi,,,,,Thika Road,fuel,,,
911026324,,Shell,,,,,,,,fuel,,,
914492909,,Rubis,,,,,,,,fuel,,,
916799074,,Total,,Nairobi,,,,,Outer Ring Road,fuel,,,
965178138,,Total,,,,,,,,fuel,,,
965178145,,Total,,Mombasa,,,,,Mombasa Road,fuel,,,
991519377,,Rubis,,Naivasha,,,,,Nairobi-Nakuru Road,fuel,,,
1000819329,,OLA Energy,,Buruburu,,,,,Mumias South Road,fuel,,,
1015174935,,Engen,,Nakuru,,,,,Nakuru-Kisumu Road,fuel,,,
1038193524,,Olympic Petrol Station,,,,,,,,fuel,,,
1045731889,,Shell Adams Arcade,,Nairobi,,,,,Ngong Road,fuel,,,
1061985918,,Kobil,,Njoro,,,,,Njoro Road,fuel,,,
1066051857,,OLA Energy,,Nakuru,,,,,Nakuru-Kisumu Road,fuel,,,
1101638832,,Total Petrol Station,,,,,,,,fuel,,,
1103108567,,Riva Petroleum,,Nakuru,,,,,Nakuru-Kisumu Road,fuel,,,
1103108596,,Hashi Energy,,Nakuru,,,,,Nakuru-Kisumu Road,fuel,,,
1103127727,,Delta Service Station- Nakuru / Eldoret Highway,,Nakuru,,,,,George Morara Road,fuel,,,
1112885130,,Thayu petrol station,,,,,,,,fuel,,,
1118620310,,Syma,,Njoro,,,,,,fuel,,,
1118620317,,,,,,,,,,fuel,,,
1118620344,,Flying G,,Njoro,,,,,,fuel,,,
1144379506,,Oilcom Petrol Station,,Mombasa,,,,,Likoni-Ukunda Road,fuel,,,
1147234288,,Total Limuru Road,,Nairobi,,,,,Limuru Road,fuel,,,
1147234418,,Shell,,Nairobi,,,,,Parklands Road,fuel,,,
1152664559,,Total  Changamwe Service Station,,Mombasa,,,,,Refinery Road,fuel,,,
1152664593,,Petro City,,Mombasa,,,,,Mombasa road,fuel,,,
1158147245,,Rubis,,Rongai,,,,,Magadi Road,fuel,,,
1170665352,,,,,,,,,,fuel,,,
1172680708,,National Oil Migori,,Migori,,,,,A1,fuel,,,
1172744899,,National Oil,,Kisumu,,,,,Achieng' Oneko Road,fuel,,,
1174849617,,Fuel Point,,,,,,no,,fuel,,,
1194291573,,Hass Petroleums,,Narok,,,,,Kaplong-Narok-Maai Road,fuel,,,
1204015295,,OLA Energy,,Nairobi,"Kitengela Road, Nairobi City",,,,Kitengela Road,fuel,,,
1226714981,,Community Kerosene Supply,,,,,,,,fuel,,,
1239946779,,Total,,Kiserian,,,,,Magadi Road,fuel,,,
1263293221,,OLA energy,,Mtito Andei,,,,yes,Mombasa Road,fuel,,,
1278189322,,Twin City Petrol Station,,Kiserian,,,,,Magadi Road,fuel,,,
1298878923,,Lexo Energy,,Nakuru,,,,,Old Nairobi Road,fuel,,,
1298878971,,Total,,Nakuru,,,,,Old Nairobi Road,fuel,,,
1306129241,,Savanna Energy,,Rironi,,,,,Eldoret-Malaba Road,fuel,,,
1310131463,,National Oil,,Kajiado,,,,,Nairobi-Namanga Road,fuel,,,
1315220560,,Rubis,,,,,,,,fuel,,,
1315243379,,Total,,,,,,,,fuel,,,
1315243403,,Rubis,,Malindi,,,,,B8,fuel,,,
1315243428,,Eppic,,Malindi,,,,,Malindi Road,fuel,,,
1315243435,,Shell,,,,,,,,fuel,,,
1315243453,,OLA Energy,,,,,,,,fuel,,,
1320763086,,Shell,,Mombasa,,,,,Likoni-Ukunda Road,fuel,,,
1329652094,,,,,,,,,,fuel,,,
1334386299,,Kobil Petrol Station,,,,,,convenience,,fuel,,,
1340835733,,Kobil Petrol Station,,,,,,,unknown,fuel,,,
1347348222,,National Oil Petrol Station,,Nakuru,,,,,Nakuru-Sigor Road,fuel,,,
1351870131,,Kobil,,,,,,,,fuel,,,
1351892673,,Total Westend Service Station,,Nakuru,,,,,George Morara Road,fuel,,,
1357607843,,Lodwar Energy Station,,Lokichokio,,,,,Lodwar-Lokichogio Road,fuel,,,
1401361350,,Total,,Sotik,,,,,B3,fuel,,,
1401379351,,Delta Petrol Station,,Kisii,,,,,B3,fuel,,,
1414537328,,,,,,,,,,fuel,,,
1416388154,,Rubis,,Nakuru,,,,,Nakuru-Sigor Road,fuel,,,
1419917018,,Nyaugenya Petrol Station,,,,,,,,fuel,,,
1419926800,,Shell,,Ugunja,,,,,Kisumu-Busia Road,fuel,,,
1422995656,,Kinda Petrol Station,,,,,,,,fuel,,,
1426052118,,Kerosine Centre,,,,,,,,fuel,,,
1432507967,,Kerosene pump,08:00-20:00,,,,,,,fuel,,,
1432507968,,Kerosine pump,,,,,,,,fuel,,,
1432508024,,Neema kerosene pump,,,,,,,,fuel,,,
1437347846,,Kerosine pump,,,,,,,,fuel,,,
1446059255,,Elshedai kerosene kiosk,,,,,,kiosk,,fuel,,,
1446059321,,Kerosene pump,,,,,,,,fuel,,,
1447388465,,Petro Premier Ferry,,Mombasa,,,,,Nyerere Avenue,fuel,,,
1447402338,,Total,,Mombasa,,,,,Mwembe Tayari Road,fuel,,,
1447460852,,Gulf Petrol Station,,Nakuru,,,,,George Morara Road,fuel,,,
1456881799,,Behind Total Petrol Station,,Ukunda,,,,,Ukunda-Ramisi Road,fuel,,,
1457670891,,Lube petrol station,,,,,,,,fuel,,,
1457762185,,UFS petrol Station,,,,,,,,fuel,,,
1460894134,,Oil Com,,Nairobi,,,,,Outer Ring Road,fuel,,,
1486385590,,Total,,Nairobi,"P.O. Box 15593, Magadi Rd, Nairobi",,,,Magadi Road,fuel,,,
1486411815,,Rubis,,,,,,,,fuel,,,
1506606959,,Shell,,Nairobi,,,,,Waiyaki Way,fuel,,,
1506606990,,Petro,,Nairobi,,,,,Waiyaki Way,fuel,,,
1506607069,,Tosha,,,,,,,,fuel,,,
1581198127,,National Oil,,Nairobi,,,,,Outer Ring Road,fuel,,,
1621881393,,Eagal Petrol Station,,Nakuru,,,,,Nairobi-Nakuru Road,fuel,,,
1636429762,,Shell,,Nakuru,,,,,Court Road,fuel,,,
1678061764,,Shell,,Nairobi,,,,,Enterprise Road,fuel,,,
1690699842,,Basabra Petrol Station,,Narok,,,,,Kaplong-Narok-Maai Road,fuel,,,
1690701985,,Rubis,,Narok,,,,,Kaplong-Narok-Maai Road,fuel,,,
1690703696,,Shell,,Narok,,,,,Kaplong-Narok-Maai Road,fuel,,,
1717357036,,ASTROL,,Ruiru,,,,,Thika Road,fuel,,,
1728805796,,Total,,Nairobi,,,,,Waiyaki Way,fuel,,,
1732933829,,Ngomomngo Petrol Station,,,,,,no,,fuel,,,
1736948090,,,,,,,,,,fuel,,,
1779088354,,Fast Energy Petrol Station,,Kiambu,,,,,Limuru Road,fuel,,,
1805793787,,Gulf petrol station,,Nyeri,,,,,,fuel,,,
1806536539,,Total,,Eldoret,,,,,Malaba Road,fuel,,,
1806584002,,Total petrol station Uganda Road,,Eldoret,,,,,Eldoret -Webuye - Malaba Road,fuel,,,
1806584134,,Sahara Filling Staion,,Eldoret,,,,,Eldoret -Webuye - Malaba Road,fuel,,,
1806584208,,National Petrol Station,,Eldoret,,,,,Eldoret -Webuye - Malaba Road,fuel,,,
1809764832,,Kerosene and charcoal point,,,,,,,,fuel,,,
1814694401,,Rubis,,Nkubu,,,,,Meru-Nairobi Highway,fuel,,,
1814694403,,Total,,Nkubu,,,,,Meru-Nairobi Highway,fuel,,,
1814694404,,Turkwell Energy,,Nkubu,,,,,Meru-Nairobi Highway,fuel,,,
1814694405,,Shell,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
1814694406,,Rubis,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
1814694407,,Rubis,,Meru,,,,,Njuri Ncheke Street,fuel,,,
1814694418,,,,,,,,,,fuel,,,
1814694426,,,,,,,,,,fuel,,,
1814694427,,PetroPerú - Gas Station,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
1814694429,,Axon Petrol Station,,Meru,,,,,Embu-Meru Highway,fuel,,,
1814694430,,Shell,,Meru,,,,,Meru-Maua Road,fuel,,,
1814694431,,Total,,Meru,,,,,Meru-Maua Road,fuel,,,
1814694432,,,,,,,,,,fuel,,,
1814694433,,LR Petrol Station,,Meru,,,,,Meru-Maua Road,fuel,,,
1814694434,,Mogas Petrol Station Kianjai,,Meru,,,,,Meru-Maua Road,fuel,,,
1814694487,,Oilibya Maua,,Maua,,,,,Meru-Maua Road,fuel,,,
1814694493,,,,,,,,,,fuel,,,
1814694496,,,,,,,,,,fuel,,,
1825713304,,Hass,,Eldoret,,,,,Eldoret -Webuye - Malaba Road,fuel,,,
1830086278,,Caltex,,Nanyuki,,,,,Nanyuki-Rumuruti Road,fuel,,,
1830086395,,Shell,,Nanyuki,,,,,Nanyuki-Rumuruti Road,fuel,,,
1830086411,,Total,,Nanyuki,,,,,Nanyuki-Rumuruti Road,fuel,,,
1838953913,,Oryx,,,,,,,Kericho-Kisumu Highway,fuel,,,
1838955746,,Shell,,Kericho,,,,,Kericho-Kisumu Highway,fuel,,,
1849672154,,Tosha,,Kitengela,,,,,Namanga Road,fuel,,,
1854307994,,Rubis,,Athi River,,,,,Namanga Road,fuel,,,
1856237414,,Shell,,,,,,,,fuel,,,
1864047060,,Hill Breeze Hotel,,,,,,,,fuel,,,
1880689087,,Rubis,,Nairobi,,Bing,,,Rabai Road,fuel,,,
1891655170,,,,,,,,,,fuel,,,
1892220920,,Rubis,,Embu,,,,,Embu-Nairobi Highway,fuel,,,
1900498162,,Lake Oil,,Uganja,,,,,Kisumu-Busia Road,fuel,,,
1967500501,,Hass Petrol Station,,Rongo,,,,,Migori-Rongo Road,fuel,,,
1967500515,,Oilibya Rongo,,Rongo,,,,,Migori-Rongo Road,fuel,,,
1967500556,,,,,,,,,,fuel,,,
1976967327,,Total,,,,,,,,fuel,,,
1997615249,,Shell,,Nairobi,,,,,General Waruingi Street,fuel,,,
2023123787,,Marigat Filling Station,,,,"Bing;survey",,kiosk,,fuel,,,
2025998274,,,,,,"Bing;survey",,kiosk,,fuel,,,
2031856570,,,,,,,,,,fuel,,,
2031866699,,,,,,,,,,fuel,,,
2032138497,,,,,,,,,,fuel,,,
2032776504,,Nyaguthii Service Station,24/7,,,,,,,fuel,,,
2056610976,,Citicom Isinya,,Isinya,,,,,Nairobi-Namanga Road,fuel,,,
2056652054,,Style Filling Station,,Matasia,,,,,Forest Line Road,fuel,,,
2081859702,,OILCOM,,,,,,,,fuel,,,
2091525567,,Rubis,,Nairobi,,,,,Waiyaki Way,fuel,,,
2093930792,,Rubis,,Turbo,,,,,Eldoret Road,fuel,,,
2094019458,,Ilhub petrol station,,Kitale,,,,,Kwanza-Kapenguria Road,fuel,,,
2106721537,,Total,,,,,,,,fuel,,,
2106721539,,Total,,Githunguri,,,,,Kiambu Road,fuel,,,
2106763217,,OLA Energy,,Naivasha,,,,,Kenyatta Avenue,fuel,,,
2120097662,,Total,,KERICHO,,,,,Kericho-Kisumu Highway,fuel,,,
2122225564,,Urafiki Service Station,,Ruaka,,,,,Limuru Road,fuel,,,
2122225565,,Delta Petrol Station,,Ruaka,,,,,Limuru Road,fuel,,,
2125732321,,Satons petrol station,,Mwingi,,,,,C94,fuel,,,
2129367798,,,,,,,,,Machakos-Wote Road,fuel,,,
2129369298,,Kapeo Filling Station,,,,,,,,fuel,,,
2137912798,,Shell,,Mtito Andei,,,,,Mombasa Road,fuel,,,
2137912812,,Total,,Mtito Andei,,,,,Mombasa Road,fuel,,,
2153115095,,,,,,survey,,,Molo-Kuresoi Road,fuel,,,
2155961179,,National Oil Petrol Station,24/7,,,,,no,,fuel,,,
2165258790,,Wasi Petro Station,,,,Field Survey,,,,fuel,,,
2166665358,,,,,,Field survey,,,,fuel,,,
2167002854,,,24/7,,,,,no,,fuel,,,
2167002866,,,24/7,,,,,no,,fuel,,,
2167002874,,,24/7,,,,,no,,fuel,,,
2179450446,,OLA Energy,,Nanyuki,,,,,Nyeri-Nanyuki Road,fuel,,,
2185206818,,Sunset,,Gilgil,,,,,Nairobi-Nakuru Road,fuel,,,
2193229163,,Savanna Energy,,Igoji,,,,,Meru-Nairobi Highway,fuel,,,
2218541216,,Shell,,Nairobi,,,,,Waiyaki Way,fuel,,,
2235521128,,,,,,,,,,fuel,,,
2235521129,,,,,,,,,,fuel,,,
2249917826,,Mkomani Total,,,,,,,,fuel,,,
2252287992,,Eppic Petrol station,,Mombasa,,,,,Links Road,fuel,,,
2325020154,,Rubis,,Nyeri,,,,,Kiganjo,fuel,,,
2337474721,,,,,,,,,,fuel,,,
2337505938,,Blay Bisil,,Bisil,,,,,Nairobi-Namanga Road,fuel,,,
2337572020,,Total Kajiado,,Kajiado,,,,,Nairobi-Namanga Road,fuel,,,
2358689948,,Well Oil Petrol Staion,,,,,,,,fuel,,,
2365573546,,,,,,,,,,fuel,,,
2377333431,,National Oil,,Mombasa,,,,,Mombasa road,fuel,,,
2377336397,,Shell,,Mombasa,,,,,Mombasa road,fuel,,,
2380397565,,Total,,,,,,,,fuel,,,
2380417132,,Oilcom,,Mombasa,,,,,Mombasa road,fuel,,,
2380417133,,Petrocity,,,,,,,,fuel,,,
2380420102,,Pentium Gas,,Mombasa,,,,,Mombasa road,fuel,,,
2392653298,,Hass petrol station,,KERICHO,,,,,Kericho-Kisumu Highway,fuel,,,
2398737123,,Total,,Nairobi,,,,,Waiyaki Way,fuel,,,
2398737124,,OLA Energy,,Nairobi,,,,,Waiyaki Way,fuel,,,
2417344958,,Rubis,,Nairobi,,,,,Kahawa Station Road,fuel,,,
2460301907,,,,,,,,,,fuel,,,
2462468244,,Shell,,Marsabit,,,,,Post office road,fuel,,,
2462468245,,National Oil,,Marsabit,,,,,Marsabit-Moyale road,fuel,,,
2471902132,,Oil Den Petrol Station,,Athi River,,,,,Nairobi - Mombasa Road,fuel,,,
2473308904,,National Oil,,Oyugis,,,,,Rongo-Kisii Road,fuel,,,
2475359621,,Total Gas Station,,Nyahururu,,,,,Sharpe Road,fuel,,,
2503573939,,,,,,,,,,fuel,,,
2519603010,,Total,,Karatina,,,,,Kirigu Primary School Road,fuel,,,
2525608878,,Gulf Energy Skuta,,Nyeri,,,,,Nyeri Karatina Road,fuel,,,
2533881587,,Shell,,Nairobi,,,,,University Way,fuel,,,
2554094621,,,,,,,,,,fuel,,,
2555410936,,,,,,,,,,fuel,,,
2555882956,,,,,,,,,,fuel,,,
2555883024,,,,,,,,,,fuel,,,
2565412035,,OLA Energy,,Kakamega,,,,,Kakamega-Mumias Road,fuel,,,
2565429333,,Total,,Kakamega,,,,,Kisumu-Kakamega Road,fuel,,,
2573545457,,Texas Energy,,Luanda,,,,,Kisumu-Busia Road,fuel,,,
2574806581,,Hass Service Station - Mumias,24/7,Mumias,,,,,Mumias-Bungoma Road,fuel,,,
2601897830,,Nuclear Service Station,,Ol Kalou,,,,,Gilgil-Nyahururu,fuel,,,
2602064611,,Kobil gas station,,,,,,,,fuel,,,
2605936556,,Total,,Isiolo,,,,,Isiolo-Marsabit Road,fuel,,,
2606228506,,Rubis,,Nyahururu,,,,,Gilgil-Nyahururu Road,fuel,,,
2606261994,,Total,,Eldoret,,,,,Muliro Road,fuel,,,
2606262048,,Total New Eldoret Service Station,,Eldoret,,,,,Eldoret -Webuye - Malaba Road,fuel,,,
2606262112,,Gas City,,Eldoret,,,,,Eldoret - Nakuru Road,fuel,,,
2613821869,,Gulf Gas Station,,Makindu,,,,,Mombasa Road,fuel,,,
2653484191,,Rubis,,Athi River,,,,,Namanga Road,fuel,,,
2653484553,,Shell,,Athi River,,,,,Namanga Road,fuel,,,
2669227759,,Gulf Energy,,Yatta,,,,,Garissa Road,fuel,,,
2678607440,,Caltex,,,,,,,,fuel,,,
2692704066,,Shell,,Kitale,,,,,Eldoret-Kitale Road,fuel,,,
2692704086,,Rubis,,Kitale,,,,,Kakamega-Kitale Road,fuel,,,
2692735724,,Shreeji Service Station - Bungoma,,Bungoma,,,,,Mumias-Bungoma Road,fuel,,,
2734778896,,National Oil,,,,,,,,fuel,,,
2734824425,,,,,,,,,,fuel,,,
2782738621,,,,,,,,,,fuel,,,
2782897963,,Rubis,,Burnt Forest,,,,,Eldoret-Nakuru Road,fuel,,,
